0.0000000	-85.7433626
0.1000000	-85.7483255
0.2000000	-85.7601545
0.3000000	-85.7696333
0.4000000	-85.7768149
0.5000000	-85.7822733
0.6000000	-85.7865602
0.7000000	-85.7899104
0.8000000	-85.7925739
0.9000000	-85.7947147
1.0000000	-85.7964640
1.1000000	-85.7978809
1.2000000	-85.7990403
1.3000000	-85.8000109
1.4000000	-85.8008401
1.5000000	-85.8015405
1.6000000	-85.8021248
1.7000000	-85.8026054
1.8000000	-85.8029931
1.9000000	-85.8033011
2.0000000	-85.8035455
2.1000000	-85.8037372
2.2000000	-85.8038795
2.3000000	-85.8039871
2.4000000	-85.8040916
2.5000000	-85.8042010
2.6000000	-85.8043515
2.7000000	-85.8045162
2.8000000	-85.8046488
2.9000000	-85.8047429
3.0000000	-85.8048003
3.1000000	-85.8048209
3.2000000	-85.8048127
3.3000000	-85.8047797
3.4000000	-85.8047270
3.5000000	-85.8046545
3.6000000	-85.8045701
3.7000000	-85.8044773
3.8000000	-85.8043729
3.9000000	-85.8042513
4.0000000	-85.8041156
4.1000000	-85.8039727
4.2000000	-85.8038291
4.3000000	-85.8036921
4.4000000	-85.8035715
4.5000000	-85.8034667
4.6000000	-85.8033867
4.7000000	-85.8033522
4.8000000	-85.8033965
4.9000000	-85.8034313
5.0000000	-85.8039199
5.1000000	-85.8044965
5.2000000	-85.8053036
5.3000000	-85.8056909
5.4000000	-85.8058497
5.5000000	-85.8058759
5.6000000	-85.8058121
5.7000000	-85.8056921
5.8000000	-85.8055387
5.9000000	-85.8053652
6.0000000	-85.8051750
6.1000000	-85.8049781
6.2000000	-85.8047814
6.3000000	-85.8045826
6.4000000	-85.8043768
6.5000000	-85.8041649
6.6000000	-85.8039535
6.7000000	-85.8037473
6.8000000	-85.8035492
6.9000000	-85.8033647
7.0000000	-85.8031908
7.1000000	-85.8030287
7.2000000	-85.8028775
7.3000000	-85.8027426
7.4000000	-85.8026051
7.5000000	-85.8024471
7.6000000	-85.8022430
7.7000000	-85.8019633
7.8000000	-85.8016669
7.9000000	-85.8013776
8.0000000	-85.8011052
8.1000000	-85.8008550
8.2000000	-85.8006325
8.3000000	-85.8004329
8.4000000	-85.8002572
8.5000000	-85.8001095
8.6000000	-85.7999904
8.7000000	-85.7998902
8.8000000	-85.7998175
8.9000000	-85.7997984
9.0000000	-85.7998620
9.1000000	-85.8000112
9.2000000	-85.8002477
9.3000000	-85.8005748
9.4000000	-85.8009570
9.5000000	-85.8014055
9.6000000	-85.8018730
9.7000000	-85.8022841
9.8000000	-85.8016992
9.9000000	-85.7985471
10.0000000	-85.7960923
10.1000000	-85.6566803
10.2000000	-85.4262183
10.3000000	-85.1715105
10.4000000	-84.8909780
10.5000000	-84.5830414
10.6000000	-84.2461218
10.7000000	-83.8786400
10.8000000	-83.4790169
10.9000000	-83.0456734
11.0000000	-82.5770303
11.1000000	-82.0715087
11.2000000	-81.5275293
11.3000000	-80.9435130
11.4000000	-80.3178808
11.5000000	-79.6490535
11.6000000	-78.9354520
11.7000000	-78.1754972
11.8000000	-77.3676100
11.9000000	-76.5102113
12.0000000	-75.6017219
12.1000000	-74.6405628
12.2000000	-73.6251548
12.3000000	-72.5539189
12.4000000	-71.4252759
12.5000000	-70.2376467
12.6000000	-68.9894521
12.7000000	-67.6791132
12.8000000	-66.3050507
12.9000000	-64.8656856
13.0000000	-63.3594387
13.1000000	-61.7847310
13.2000000	-60.1399833
13.3000000	-55.8352100
13.4000000	-46.5578600
13.5000000	-27.3317900
13.6000000	6.6647900
13.7000000	36.1142600
13.8000000	55.6760300
13.9000000	61.2656300
14.0000000	64.7751500
14.1000000	63.9206500
14.2000000	60.1669900
14.3000000	58.6503900
14.4000000	56.1948200
14.5000000	52.2885700
14.6000000	49.4809600
14.7000000	47.5583500
14.8000000	46.4597200
14.9000000	46.0935100
15.0000000	45.8798800
15.1000000	46.1850600
15.2000000	46.6061992
15.3000000	46.6242645
15.4000000	46.6118555
15.5000000	46.5586294
15.6000000	46.4844612
15.7000000	46.3986259
15.8000000	46.3055305
15.9000000	46.2074860
16.0000000	46.1058069
16.1000000	46.0013534
16.2000000	45.8947331
16.3000000	45.7864181
16.4000000	45.6767701
16.5000000	45.5659370
16.6000000	45.4540765
16.7000000	45.3414016
16.8000000	45.2280881
16.9000000	45.1142863
17.0000000	45.0001137
17.1000000	44.8856704
17.2000000	44.7710449
17.3000000	44.6563091
17.4000000	44.5415205
17.5000000	44.4267353
17.6000000	44.3120096
17.7000000	44.1963753
17.8000000	44.0800635
17.9000000	43.9639670
18.0000000	43.8480093
18.1000000	43.7321867
18.2000000	43.6165096
18.3000000	43.5009847
18.4000000	43.3856235
18.5000000	43.2704355
18.6000000	43.1554285
18.7000000	43.0406121
18.8000000	42.9259973
18.9000000	42.8115958
19.0000000	42.6974190
19.1000000	42.5834809
19.2000000	42.4697948
19.3000000	42.3563736
19.4000000	42.2432313
19.5000000	42.1303822
19.6000000	42.0178397
19.7000000	41.9056163
19.8000000	41.7937246
19.9000000	41.6821766
20.0000000	41.5709837
20.1000000	41.4601570
20.2000000	41.2973916
20.3000000	41.1884103
