59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	59.2636	
57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	57.2018	
55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	55.2937	
53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	53.5504	
51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	51.9705	
50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	50.5451	
49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	49.2569	
48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	48.085	
47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	47.0004	
45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	45.9642	
44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	44.9255	
43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	43.79	
42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	42.0437	
39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	39.8843	
37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	37.8454	
36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	36.0178	
34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	34.4326	
