324	-84.93322	
325	-84.93979	
326	-84.94627	
327	-84.95264	
328	-84.95892	
329	-84.9651	
330	-84.97119	
331	-84.97719	
332	-84.9831	
333	-84.98892	
334	-84.99466	
335	-85.00031	
336	-85.00587	
337	-85.01136	
338	-85.01677	
339	-85.0221	
340	-85.02735	
341	-85.03253	
342	-85.03764	
343	-85.04267	
344	-85.04764	
345	-85.05253	
346	-85.05736	
347	-85.06211	
348	-85.06681	
349	-85.07144	
350	-85.076	
351	-85.08051	
352	-85.08495	
353	-85.08934	
354	-85.09366	
355	-85.09793	
356	-85.10214	
357	-85.1063	
358	-85.1104	
359	-85.11445	
360	-85.11844	
361	-85.12238	
362	-85.12628	
363	-85.13012	
364	-85.13391	
365	-85.13766	
366	-85.14136	
367	-85.14501	
368	-85.14861	
369	-85.15217	
370	-85.15569	
371	-85.15916	
372	-85.16259	
373	-85.16598	
374	-85.16933	
375	-85.17263	
376	-85.1759	
377	-85.17912	
378	-85.18231	
379	-85.18546	
380	-85.18857	
381	-85.19165	
382	-85.19469	
383	-85.19769	
384	-85.20066	
385	-85.20359	
386	-85.20649	
387	-85.20935	
388	-85.21218	
389	-85.21498	
390	-85.21775	
391	-85.22048	
392	-85.22319	
393	-85.22586	
394	-85.22851	
395	-85.23112	
396	-85.23371	
397	-85.23626	
398	-85.23879	
399	-85.24129	
400	-85.24376	
401	-85.24621	
402	-85.24862	
403	-85.25101	
404	-85.25338	
405	-85.25572	
406	-85.25803	
407	-85.26032	
408	-85.26259	
409	-85.26483	
410	-85.26705	
411	-85.26924	
412	-85.27141	
413	-85.27356	
414	-85.27569	
415	-85.27779	
416	-85.27987	
417	-85.28193	
418	-85.28397	
419	-85.28598	
420	-85.28798	
421	-85.28996	
422	-85.29191	
423	-85.29385	
424	-85.29576	
425	-85.29766	
426	-85.29954	
427	-85.3014	
428	-85.30324	
429	-85.30506	
430	-85.30686	
431	-85.30865	
432	-85.31042	
433	-85.31217	
434	-85.3139	
435	-85.31562	
436	-85.31732	
437	-85.319	
438	-85.32067	
439	-85.32232	
440	-85.32395	
441	-85.32557	
442	-85.32717	
443	-85.32876	
444	-85.33034	
445	-85.33189	
446	-85.33344	
447	-85.33497	
448	-85.33648	
449	-85.33798	
450	-85.33947	
451	-85.34094	
452	-85.3424	
453	-85.34384	
454	-85.34527	
455	-85.34669	
456	-85.3481	
457	-85.34949	
458	-85.35087	
459	-85.35224	
460	-85.35359	
461	-85.35493	
462	-85.35627	
463	-85.35758	
464	-85.35889	
465	-85.36018	
466	-85.36147	
467	-85.36274	
468	-85.364	
469	-85.36525	
470	-85.36649	
471	-85.36771	
472	-85.36893	
473	-85.37014	
474	-85.37133	
475	-85.37252	
476	-85.37369	
477	-85.37485	
478	-85.37601	
479	-85.37715	
480	-85.37829	
481	-85.37941	
482	-85.38053	
483	-85.38163	
484	-85.38273	
485	-85.38381	
486	-85.38489	
487	-85.38596	
488	-85.38702	
489	-85.38807	
490	-85.38911	
491	-85.39014	
492	-85.39117	
493	-85.39218	
494	-85.39319	
495	-85.39419	
496	-85.39518	
497	-85.39616	
498	-85.39713	
499	-85.3981	
500	-85.39906	
501	-85.40001	
502	-85.40095	
503	-85.40188	
504	-85.40281	
505	-85.40373	
506	-85.40464	
507	-85.40555	
508	-85.40645	
509	-85.40734	
510	-85.40822	
511	-85.4091	
512	-85.40996	
513	-85.41083	
514	-85.41168	
515	-85.41253	
516	-85.41337	
517	-85.41421	
518	-85.41504	
519	-85.41586	
520	-85.41667	
521	-85.41748	
522	-85.41829	
523	-85.41908	
524	-85.41987	
525	-85.42066	
526	-85.42143	
527	-85.42221	
528	-85.42297	
529	-85.42373	
530	-85.42449	
531	-85.42524	
532	-85.42598	
533	-85.42672	
534	-85.42745	
535	-85.42817	
536	-85.4289	
537	-85.42961	
538	-85.43032	
539	-85.43102	
540	-85.43172	
541	-85.43242	
542	-85.43311	
543	-85.43379	
544	-85.43447	
545	-85.43514	
546	-85.43581	
547	-85.43647	
548	-85.43713	
549	-85.43778	
550	-85.43843	
551	-85.43908	
552	-85.43972	
553	-85.44035	
554	-85.44098	
555	-85.44161	
556	-85.44223	
557	-85.44284	
558	-85.44345	
559	-85.44406	
560	-85.44466	
561	-85.44526	
562	-85.44586	
563	-85.44645	
564	-85.44703	
565	-85.44761	
566	-85.44819	
567	-85.44876	
568	-85.44933	
569	-85.4499	
570	-85.45046	
571	-85.45102	
572	-85.45157	
573	-85.45212	
574	-85.45266	
575	-85.4532	
576	-85.45374	
577	-85.45428	
578	-85.45481	
579	-85.45533	
580	-85.45585	
581	-85.45637	
582	-85.45689	
583	-85.4574	
584	-85.45791	
585	-85.45841	
586	-85.45891	
587	-85.45941	
588	-85.45991	
589	-85.4604	
590	-85.46088	
591	-85.46137	
592	-85.46185	
593	-85.46233	
594	-85.4628	
595	-85.46327	
596	-85.46374	
597	-85.4642	
598	-85.46467	
599	-85.46512	
600	-85.46558	
601	-85.46603	
602	-85.46648	
603	-85.46693	
604	-85.46737	
605	-85.46781	
606	-85.46825	
607	-85.46868	
608	-85.46911	
609	-85.46954	
610	-85.46996	
611	-85.47039	
612	-85.47081	
613	-85.47122	
614	-85.47164	
615	-85.47205	
616	-85.47246	
617	-85.47286	
618	-85.47327	
619	-85.47367	
620	-85.47407	
621	-85.47446	
622	-85.47486	
623	-85.47525	
624	-85.47563	
625	-85.47602	
626	-85.4764	
627	-85.47678	
628	-85.47716	
629	-85.47753	
630	-85.47791	
631	-85.47828	
632	-85.47865	
633	-85.47901	
634	-85.47937	
635	-85.47973	
636	-85.48009	
637	-85.48045	
638	-85.4808	
639	-85.48116	
640	-85.4815	
641	-85.48185	
642	-85.4822	
643	-85.48254	
644	-85.48288	
645	-85.48322	
646	-85.48355	
647	-85.48389	
648	-85.48422	
649	-85.48455	
650	-85.48488	
651	-85.4852	
652	-85.48553	
653	-85.48585	
654	-85.48617	
655	-85.48649	
656	-85.4868	
657	-85.48711	
658	-85.48743	
659	-85.48774	
660	-85.48804	
661	-85.48835	
662	-85.48865	
663	-85.48895	
664	-85.48925	
665	-85.48955	
666	-85.48985	
667	-85.49014	
668	-85.49044	
669	-85.49073	
670	-85.49102	
671	-85.4913	
672	-85.49159	
673	-85.49187	
674	-85.49215	
675	-85.49243	
676	-85.49271	
677	-85.49299	
678	-85.49326	
679	-85.49354	
680	-85.49381	
681	-85.49408	
682	-85.49435	
683	-85.49461	
684	-85.49488	
685	-85.49514	
686	-85.4954	
687	-85.49566	
688	-85.49592	
689	-85.49618	
690	-85.49644	
691	-85.49669	
692	-85.49694	
693	-85.49719	
694	-85.49744	
695	-85.49769	
696	-85.49794	
697	-85.49818	
698	-85.49842	
699	-85.49867	
700	-85.49891	
701	-85.49915	
702	-85.49938	
703	-85.49962	
704	-85.49985	
705	-85.50009	
706	-85.50032	
707	-85.50055	
708	-85.50078	
709	-85.50101	
710	-85.50123	
711	-85.50146	
712	-85.50168	
713	-85.5019	
714	-85.50212	
715	-85.50234	
716	-85.50256	
717	-85.50278	
718	-85.50299	
719	-85.50321	
720	-85.50342	
721	-85.50363	
722	-85.50384	
723	-85.50405	
724	-85.50426	
725	-85.50447	
726	-85.50467	
727	-85.50488	
728	-85.50508	
729	-85.50528	
730	-85.50548	
731	-85.50568	
732	-85.50588	
733	-85.50608	
734	-85.50628	
735	-85.50647	
736	-85.50666	
737	-85.50686	
738	-85.50705	
739	-85.50724	
740	-85.50743	
741	-85.50762	
742	-85.5078	
743	-85.50799	
744	-85.50817	
745	-85.50836	
746	-85.50854	
747	-85.50872	
748	-85.5089	
749	-85.50908	
750	-85.50926	
751	-85.50944	
752	-85.50961	
753	-85.50979	
754	-85.50996	
755	-85.51014	
756	-85.51031	
757	-85.51048	
758	-85.51065	
759	-85.51082	
760	-85.51099	
761	-85.51116	
762	-85.51132	
763	-85.51149	
764	-85.51165	
765	-85.51182	
766	-85.51198	
767	-85.51214	
768	-85.5123	
769	-85.51246	
770	-85.51262	
771	-85.51278	
772	-85.51293	
773	-85.51309	
774	-85.51324	
775	-85.5134	
776	-85.51355	
777	-85.5137	
778	-85.51386	
779	-85.51401	
780	-85.51416	
781	-85.5143	
782	-85.51445	
783	-85.5146	
784	-85.51475	
785	-85.51489	
786	-85.51504	
787	-85.51518	
788	-85.51532	
789	-85.51547	
790	-85.51561	
791	-85.51575	
792	-85.51589	
793	-85.51603	
794	-85.51616	
795	-85.5163	
796	-85.51644	
797	-85.51657	
798	-85.51671	
799	-85.51684	
800	-85.51698	
801	-85.51711	
802	-85.51724	
803	-85.51737	
804	-85.5175	
805	-85.51763	
806	-85.51776	
807	-85.51789	
808	-85.51802	
809	-85.51814	
810	-85.51827	
811	-85.51839	
812	-85.51852	
813	-85.51864	
814	-85.51876	
815	-85.51889	
816	-85.51901	
817	-85.51913	
818	-85.51925	
819	-85.51937	
820	-85.51949	
821	-85.51961	
822	-85.51972	
823	-85.51984	
824	-85.51996	
825	-85.52007	
826	-85.52019	
827	-85.5203	
828	-85.52041	
829	-85.52053	
830	-85.52064	
831	-85.52075	
832	-85.52086	
833	-85.52097	
834	-85.52108	
835	-85.52119	
836	-85.5213	
837	-85.5214	
838	-85.52151	
839	-85.52162	
840	-85.52172	
841	-85.52183	
842	-85.52193	
843	-85.52204	
844	-85.52214	
845	-85.52224	
846	-85.52235	
847	-85.52245	
848	-85.52255	
849	-85.52265	
850	-85.52275	
851	-85.52285	
852	-85.52295	
853	-85.52305	
854	-85.52314	
855	-85.52324	
856	-85.52334	
857	-85.52343	
858	-85.52353	
859	-85.52362	
860	-85.52372	
861	-85.52381	
862	-85.5239	
863	-85.524	
864	-85.52409	
865	-85.52418	
866	-85.52427	
867	-85.52436	
868	-85.52445	
869	-85.52454	
870	-85.52463	
871	-85.52472	
872	-85.5248	
873	-85.52489	
874	-85.52498	
875	-85.52507	
876	-85.52515	
877	-85.52524	
878	-85.52532	
879	-85.52541	
880	-85.52549	
881	-85.52557	
882	-85.52566	
883	-85.52574	
884	-85.52582	
885	-85.5259	
886	-85.52598	
887	-85.52606	
888	-85.52614	
889	-85.52622	
890	-85.5263	
891	-85.52638	
892	-85.52646	
893	-85.52653	
894	-85.52661	
895	-85.52669	
896	-85.52676	
897	-85.52684	
898	-85.52692	
899	-85.52699	
900	-85.52707	
901	-85.52714	
902	-85.52721	
903	-85.52729	
904	-85.52736	
905	-85.52743	
906	-85.5275	
907	-85.52757	
908	-85.52765	
909	-85.52772	
910	-85.52779	
911	-85.52786	
912	-85.52793	
913	-85.52799	
914	-85.52806	
915	-85.52813	
916	-85.5282	
917	-85.52827	
918	-85.52833	
919	-85.5284	
920	-85.52846	
921	-85.52853	
922	-85.5286	
923	-85.52866	
924	-85.52873	
925	-85.52879	
926	-85.52885	
927	-85.52892	
928	-85.52898	
929	-85.52904	
930	-85.5291	
931	-85.52917	
932	-85.52923	
933	-85.52929	
934	-85.52935	
935	-85.52941	
936	-85.52947	
937	-85.52953	
938	-85.52959	
939	-85.52965	
940	-85.52971	
941	-85.52976	
942	-85.52982	
943	-85.52988	
944	-85.52994	
945	-85.52999	
946	-85.53005	
947	-85.5301	
948	-85.53016	
949	-85.53022	
950	-85.53027	
951	-85.53033	
952	-85.53038	
953	-85.53043	
954	-85.53049	
955	-85.53054	
956	-85.53059	
957	-85.53065	
958	-85.5307	
959	-85.53075	
960	-85.5308	
961	-85.53085	
962	-85.5309	
963	-85.53096	
964	-85.53101	
965	-85.53106	
966	-85.53111	
967	-85.53115	
968	-85.5312	
969	-85.53125	
970	-85.5313	
971	-85.53135	
972	-85.5314	
973	-85.53144	
974	-85.53149	
975	-85.53154	
976	-85.53159	
977	-85.53163	
978	-85.53168	
979	-85.53172	
980	-85.53177	
981	-85.53181	
982	-85.53186	
983	-85.5319	
984	-85.53195	
985	-85.53199	
986	-85.53204	
987	-85.53208	
988	-85.53212	
989	-85.53217	
990	-85.53221	
991	-85.53225	
992	-85.53229	
993	-85.53233	
994	-85.53238	
995	-85.53242	
996	-85.53246	
997	-85.5325	
998	-85.53254	
999	-85.53258	
1000	-83.31975	
1001	-62.49531	
1002	28.64379	
1003	63.59327	
1004	59.79849	
1005	56.55321	
1006	53.61195	
1007	51.03843	
1008	48.79539	
1009	46.84664	
1010	45.1241	
1011	43.55352	
1012	42.07052	
1013	40.6262	
1014	39.2602	
1015	37.7092	
1016	36.03281	
1017	34.49601	
1018	33.15018	
1019	32.08419	
1020	31.15419	
1021	30.45812	
1022	29.86692	
1023	29.35414	
1024	28.89982	
1025	28.48896	
1026	28.11039	
1027	27.75583	
1028	27.4191	
1029	27.09565	
1030	26.78211	
1031	26.47594	
1032	26.17526	
1033	25.87867	
1034	25.58508	
1035	25.29368	
1036	25.00383	
1037	24.71507	
1038	24.42699	
1039	24.13931	
1040	23.85179	
1041	23.56423	
1042	23.27648	
1043	22.98843	
1044	22.69996	
1045	22.41101	
1046	22.12149	
1047	21.83135	
1048	21.54055	
1049	21.24905	
1050	20.95682	
1051	20.66383	
1052	20.37007	
1053	20.07551	
1054	19.78015	
1055	19.48398	
1056	19.18699	
1057	18.88916	
1058	18.59052	
1059	18.29104	
1060	17.99073	
1061	17.6896	
1062	17.38764	
1063	17.08486	
1064	16.78126	
1065	16.47686	
1066	16.17165	
1067	15.86563	
1068	15.55883	
1069	15.25124	
1070	14.94286	
1071	14.63371	
1072	14.32379	
1073	14.01311	
1074	13.70167	
1075	13.38947	
1076	13.07653	
1077	12.76284	
1078	12.44841	
1079	12.13325	
1080	11.81736	
1081	11.50073	
1082	11.18337	
1083	10.86529	
1084	10.54648	
1085	10.22694	
1086	9.906672	
1087	9.585677	
1088	9.263952	
1089	8.941495	
1090	8.618302	
1091	8.294371	
1092	7.969697	
1093	7.644277	
1094	7.318106	
1095	6.991177	
1096	6.663486	
1097	6.335026	
1098	6.005791	
1099	5.675774	
1100	5.344967	
1101	5.013362	
1102	4.68095	
1103	4.347724	
1104	4.013674	
1105	3.67879	
1106	3.343061	
1107	3.006478	
1108	2.669027	
1109	2.330697	
1110	1.991474	
1111	1.651345	
1112	1.310293	
1113	0.9683027	
1114	0.6253559	
1115	0.2814333	
1116	-0.06348617	
1117	-0.4094254	
1118	-0.7564094	
1119	-1.104465	
1120	-1.453622	
1121	-1.803913	
1122	-2.155372	
1123	-2.508038	
1124	-2.86195	
1125	-3.217155	
1126	-3.5737	
1127	-3.931636	
1128	-4.29102	
1129	-4.651909	
1130	-5.014369	
1131	-5.378465	
1132	-5.744272	
1133	-6.111863	
1134	-6.481321	
1135	-6.85273	
1136	-7.22618	
1137	-7.601764	
1138	-7.979582	
1139	-8.359737	
1140	-8.742336	
1141	-9.127494	
1142	-9.515327	
1143	-9.905959	
1144	-10.29952	
1145	-10.69614	
1146	-11.09596	
1147	-11.49913	
1148	-11.90581	
1149	-12.31615	
1150	-12.73033	
1151	-13.14853	
1152	-13.57095	
1153	-13.99778	
1154	-14.42925	
1155	-14.8656	
1156	-15.30709	
1157	-15.754	
1158	-16.20664	
1159	-16.66535	
1160	-17.13051	
1161	-17.60254	
1162	-18.0819	
1163	-18.56914	
1164	-19.06484	
1165	-19.56967	
1166	-20.08439	
1167	-20.60988	
1168	-21.14712	
1169	-21.69724	
1170	-22.26151	
1171	-22.84141	
1172	-23.43859	
1173	-24.05495	
1174	-24.69266	
1175	-25.35413	
1176	-26.04211	
1177	-26.75966	
1178	-27.51017	
1179	-28.29738	
1180	-29.12539	
1181	-29.99857	
1182	-30.92162	
1183	-31.89947	
1184	-32.93725	
1185	-34.04019	
1186	-35.21349	
1187	-36.46215	
1188	-37.79064	
1189	-39.20251	
1190	-40.69985	
1191	-42.28269	
1192	-43.94869	
1193	-45.69319	
1194	-47.50993	
1195	-49.39207	
1196	-51.33329	
1197	-53.32825	
1198	-55.37227	
1199	-57.46039	
1200	-59.58585	
1201	-61.7384	
1202	-63.90264	
1203	-66.05671	
1204	-68.17207	
1205	-70.21454	
1206	-72.14745	
1207	-73.93609	
1208	-75.5527	
1209	-76.80269	
1210	-78.08935	
1211	-79.15428	
1212	-80.04375	
1213	-80.77702	
1214	-81.37501	
1215	-81.85986	
1216	-82.25087	
1217	-82.56613	
1218	-82.82051	
1219	-83.0265	
1220	-83.19425	
1221	-83.33193	
1222	-83.44602	
1223	-83.54163	
1224	-83.62275	
1225	-83.6925	
1226	-83.75331	
1227	-83.80704	
1228	-83.85516	
1229	-83.89878	
1230	-83.93878	
1231	-83.97584	
1232	-84.01046	
1233	-84.04307	
1234	-84.07397	
1235	-84.10342	
1236	-84.13161	
1237	-84.15869	
1238	-84.18479	
1239	-84.21	
1240	-84.2344	
1241	-84.25806	
1242	-84.28103	
1243	-84.30335	
1244	-84.32506	
1245	-84.3462	
1246	-84.36679	
1247	-84.38686	
1248	-84.40643	
1249	-84.42551	
1250	-84.44414	
1251	-84.46231	
1252	-84.48005	
1253	-84.49738	
1254	-84.51431	
1255	-84.53084	
1256	-84.54699	
1257	-84.56278	
1258	-84.57821	
1259	-84.5933	
1260	-84.60805	
1261	-84.62247	
1262	-84.63658	
1263	-84.65039	
1264	-84.66389	
1265	-84.67711	
1266	-84.69004	
1267	-84.7027	
1268	-84.71509	
1269	-84.72723	
1270	-84.73911	
1271	-84.75075	
1272	-84.76214	
1273	-84.77331	
1274	-84.78425	
1275	-84.79497	
1276	-84.80548	
1277	-84.81578	
1278	-84.82588	
1279	-84.83577	
1280	-84.84548	
1281	-84.855	
1282	-84.86433	
1283	-84.87349	
1284	-84.88248	
1285	-84.89129	
1286	-84.89994	
1287	-84.90843	
1288	-84.91676	
1289	-84.92494	
1290	-84.93297	
1291	-84.94086	
1292	-84.9486	
1293	-84.95621	
1294	-84.96368	
1295	-84.97101	
1296	-84.97822	
1297	-84.9853	
1298	-84.99226	
1299	-84.9991	
1300	-85.00582	
1301	-85.01243	
1302	-85.01893	
1303	-85.02531	
1304	-85.03159	
1305	-85.03777	
1306	-85.04384	
1307	-85.04981	
1308	-85.05569	
1309	-85.06147	
1310	-85.06715	
1311	-85.07275	
1312	-85.07826	
1313	-85.08367	
1314	-85.08901	
1315	-85.09426	
1316	-85.09942	
1317	-85.10451	
1318	-85.10952	
1319	-85.11445	
1320	-85.11931	
1321	-85.12409	
1322	-85.1288	
1323	-85.13344	
1324	-85.13801	
1325	-85.14252	
1326	-85.14695	
1327	-85.15132	
1328	-85.15563	
1329	-85.15988	
1330	-85.16406	
1331	-85.16818	
1332	-85.17225	
1333	-85.17626	
1334	-85.18021	
1335	-85.1841	
1336	-85.18794	
1337	-85.19173	
1338	-85.19546	
1339	-85.19914	
1340	-85.20278	
1341	-85.20636	
1342	-85.20989	
1343	-85.21338	
1344	-85.21682	
1345	-85.22021	
1346	-85.22356	
1347	-85.22686	
1348	-85.23012	
1349	-85.23334	
1350	-85.23652	
1351	-85.23965	
1352	-85.24274	
1353	-85.2458	
1354	-85.24881	
1355	-85.25179	
1356	-85.25472	
1357	-85.25763	
1358	-85.26049	
1359	-85.26332	
1360	-85.26611	
1361	-85.26887	
1362	-85.2716	
1363	-85.27429	
1364	-85.27695	
1365	-85.27957	
1366	-85.28216	
1367	-85.28473	
1368	-85.28726	
1369	-85.28976	
1370	-85.29223	
1371	-85.29467	
1372	-85.29709	
1373	-85.29947	
1374	-85.30183	
1375	-85.30416	
1376	-85.30646	
1377	-85.30874	
1378	-85.31099	
1379	-85.31321	
1380	-85.31541	
1381	-85.31758	
1382	-85.31973	
1383	-85.32185	
1384	-85.32395	
1385	-85.32603	
1386	-85.32808	
1387	-85.33012	
1388	-85.33212	
1389	-85.33411	
1390	-85.33607	
1391	-85.33802	
1392	-85.33994	
1393	-85.34184	
1394	-85.34372	
1395	-85.34558	
1396	-85.34742	
1397	-85.34924	
1398	-85.35104	
1399	-85.35282	
1400	-85.35458	
1401	-85.35633	
1402	-85.35805	
1403	-85.35976	
1404	-85.36145	
1405	-85.36312	
1406	-85.36478	
1407	-85.36642	
1408	-85.36804	
1409	-85.36964	
1410	-85.37123	
1411	-85.3728	
1412	-85.37436	
1413	-85.3759	
1414	-85.37743	
1415	-85.37894	
1416	-85.38043	
1417	-85.38191	
1418	-85.38338	
1419	-85.38483	
1420	-85.38626	
1421	-85.38768	
1422	-85.38909	
1423	-85.39049	
1424	-85.39187	
1425	-85.39324	
1426	-85.39459	
1427	-85.39593	
1428	-85.39726	
1429	-85.39858	
1430	-85.39988	
1431	-85.40117	
1432	-85.40245	
1433	-85.40371	
1434	-85.40497	
1435	-85.40621	
1436	-85.40744	
1437	-85.40866	
1438	-85.40987	
1439	-85.41107	
1440	-85.41225	
1441	-85.41343	
1442	-85.41459	
1443	-85.41575	
1444	-85.41689	
1445	-85.41802	
1446	-85.41914	
1447	-85.42026	
1448	-85.42136	
1449	-85.42245	
1450	-85.42353	
1451	-85.42461	
1452	-85.42567	
1453	-85.42672	
1454	-85.42777	
1455	-85.4288	
1456	-85.42983	
1457	-85.43085	
1458	-85.43186	
1459	-85.43285	
1460	-85.43385	
1461	-85.43483	
1462	-85.4358	
1463	-85.43677	
1464	-85.43772	
1465	-85.43867	
1466	-85.43961	
1467	-85.44054	
1468	-85.44147	
1469	-85.44239	
1470	-85.44329	
1471	-85.4442	
1472	-85.44509	
1473	-85.44597	
1474	-85.44685	
1475	-85.44772	
1476	-85.44859	
1477	-85.44945	
1478	-85.45029	
1479	-85.45114	
1480	-85.45197	
1481	-85.4528	
1482	-85.45362	
1483	-85.45444	
1484	-85.45525	
1485	-85.45605	
1486	-85.45685	
1487	-85.45763	
1488	-85.45842	
1489	-85.45919	
1490	-85.45996	
1491	-85.46073	
1492	-85.46148	
1493	-85.46224	
1494	-85.46298	
1495	-85.46372	
1496	-85.46446	
1497	-85.46518	
1498	-85.46591	
1499	-85.46662	
1500	-85.46733	
1501	-85.46804	
1502	-85.46874	
1503	-85.46943	
1504	-85.47012	
1505	-85.47081	
1506	-85.47148	
1507	-85.47216	
1508	-85.47283	
1509	-85.47349	
1510	-85.47415	
1511	-85.4748	
1512	-85.47545	
1513	-85.47609	
1514	-85.47673	
1515	-85.47736	
1516	-85.47799	
1517	-85.47861	
1518	-85.47923	
1519	-85.47984	
1520	-85.48045	
1521	-85.48106	
