0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.74e-101	3.96e+252	0	0	
5e+03	251	210	54.1	-83.5	311	-2.05	-66.6	0	0.000772	7.68e-05	555	0.5	-289	0.547	0.195	249	244	
1e+04	265	226	55.1	-85.4	309	-2.13	9.61	-4.18	0.000532	7.33e-05	151	42.8	-287	0.272	0.22	263	258	
1.5e+04	286	246	55.3	-85.4	310	-2.14	8.69	-3.49	0.000434	7.21e-05	167	43.9	-288	0.289	0.236	283	278	
2e+04	307	267	55.5	-85.3	311	-2.11	7.28	-3.52	0.000397	7.17e-05	177	44.6	-289	0.297	0.243	305	299	
2.5e+04	328	287	55.7	-85.3	307	-2.11	6.04	-3.59	0.000381	7.16e-05	180	45.4	-286	0.299	0.245	326	320	
3e+04	349	308	55.9	-85.3	306	-2.11	4.96	-3.63	0.000375	7.18e-05	182	45.4	-285	0.299	0.246	347	342	
3.5e+04	371	330	56.1	-85.3	306	-2.13	4.08	-3.6	0.000375	7.2e-05	182	44.9	-285	0.299	0.246	369	364	
4e+04	393	352	56.3	-85.3	301	-2.12	3.36	-3.6	0.000377	7.22e-05	181	45.3	-279	0.297	0.245	391	385	
4.5e+04	414	372	56.5	-85.3	301	-2.11	2.8	-3.53	0.000381	7.24e-05	179	45	-279	0.295	0.244	412	406	
5e+04	433	391	56.6	-85.3	304	-2.12	2.31	-3.38	0.000385	7.26e-05	177	44.5	-283	0.293	0.243	431	425	
5.5e+04	450	408	56.8	-85.2	299	-2.13	2.07	-3.19	0.000389	7.28e-05	174	44.6	-278	0.292	0.242	448	442	
6e+04	464	423	56.9	-85.2	299	-2.13	1.87	-3.05	0.000393	7.29e-05	172	44.3	-277	0.29	0.241	462	457	
6.5e+04	476	435	57.1	-85.2	297	-2.13	1.85	-2.86	0.000397	7.31e-05	172	44.2	-276	0.289	0.241	474	469	
7e+04	487	445	57.2	-85.2	296	-2.14	1.89	-2.67	0.000399	7.32e-05	170	43.9	-274	0.288	0.24	485	479	
7.5e+04	496	454	57.4	-85.2	292	-2.16	1.96	-2.48	0.000401	7.33e-05	169	44.1	-270	0.287	0.24	494	488	
8e+04	503	461	57.4	-85.2	291	-2.14	2.09	-2.33	0.000402	7.34e-05	168	43.9	-270	0.286	0.239	501	496	
8.5e+04	510	468	57.5	-85.1	293	-2.15	2.21	-2.21	0.000403	7.34e-05	168	44.2	-271	0.285	0.239	508	502	
9e+04	516	474	57.7	-85.1	279	-2.18	2.35	-2.07	0.000404	7.34e-05	167	44.2	-258	0.285	0.239	514	509	
9.5e+04	522	479	57.7	-85.1	281	-2.16	2.48	-1.94	0.000404	7.35e-05	167	44.4	-259	0.285	0.239	520	514	
1e+05	527	484	57.9	-85.1	294	-2.18	2.59	-1.82	0.000404	7.35e-05	166	44.1	-273	0.284	0.238	525	519	
1.05e+05	531	489	57.9	-85.1	280	-2.17	2.69	-1.76	0.000404	7.35e-05	167	43.9	-259	0.284	0.238	529	524	
1.1e+05	536	493	58	-85	283	-2.18	2.8	-1.72	0.000404	7.35e-05	166	44.3	-261	0.284	0.238	534	528	
1.15e+05	540	497	58.1	-85	293	-2.19	2.91	-1.63	0.000404	7.35e-05	166	43.7	-271	0.284	0.238	538	532	
1.2e+05	543	500	58.1	-85	287	-2.18	2.99	-1.59	0.000404	7.35e-05	165	44.2	-266	0.283	0.238	541	536	
1.25e+05	547	503	58.2	-85	285	-2.16	3.07	-1.5	0.000404	7.35e-05	165	44.1	-263	0.283	0.238	545	539	
1.3e+05	550	507	58.2	-85	295	-2.18	3.16	-1.49	0.000404	7.35e-05	165	44.3	-273	0.283	0.238	548	542	
1.35e+05	553	510	58.3	-84.9	287	-2.17	3.23	-1.46	0.000403	7.35e-05	165	43.8	-266	0.283	0.238	551	545	
1.4e+05	555	513	58.4	-84.9	304	-2.18	3.3	-1.39	0.000403	7.35e-05	166	43.8	-282	0.283	0.238	553	548	
1.45e+05	558	514	58.4	-84.9	302	-2.2	3.34	-1.39	0.000403	7.35e-05	181	34.5	-280	0.286	0.238	556	550	
1.5e+05	560	517	58.5	-84.9	297	-2.2	3.41	-1.35	0.000403	7.35e-05	165	44.4	-275	0.283	0.238	558	552	
1.55e+05	562	519	58.5	-84.9	302	-2.2	3.44	-1.33	0.000403	7.35e-05	164	44.5	-280	0.283	0.238	560	555	
1.6e+05	564	521	58.5	-84.9	314	-2.22	3.48	-1.29	0.000403	7.35e-05	166	43.5	-292	0.282	0.238	562	557	
1.65e+05	566	523	58.6	-84.8	315	-2.22	3.52	-1.29	0.000402	7.35e-05	165	43.6	-293	0.282	0.238	564	559	
1.7e+05	568	525	58.6	-84.8	315	-2.2	3.57	-1.24	0.000402	7.35e-05	165	43.7	-293	0.283	0.238	566	560	
1.75e+05	570	526	58.7	-84.8	310	-2.23	3.6	-1.26	0.000402	7.35e-05	165	43.7	-288	0.283	0.238	568	562	
1.8e+05	571	528	58.6	-84.8	307	-2.2	3.64	-1.24	0.000402	7.35e-05	164	44.4	-285	0.282	0.238	569	563	
1.85e+05	572	529	58.8	-84.8	314	-2.23	3.66	-1.22	0.000402	7.35e-05	164	44.6	-292	0.282	0.238	570	565	
1.9e+05	574	529	58.8	-84.7	320	-2.21	3.69	-1.19	0.000402	7.35e-05	164	44.5	-298	0.283	0.239	572	566	
1.95e+05	575	531	58.8	-84.7	316	-2.22	3.71	-1.17	0.000402	7.35e-05	164	44	-294	0.282	0.238	573	567	
2e+05	576	532	58.9	-84.7	323	-2.21	3.72	-1.16	0.000401	7.35e-05	164	43.9	-301	0.282	0.239	574	568	
2.05e+05	577	533	58.9	-84.7	317	-2.22	3.75	-1.18	0.000401	7.35e-05	164	44.3	-295	0.282	0.239	575	569	
2.1e+05	578	534	58.9	-84.7	316	-2.21	3.77	-1.18	0.000401	7.35e-05	165	43.6	-294	0.282	0.239	576	570	
2.15e+05	579	535	58.9	-84.6	315	-2.22	3.78	-1.14	0.000401	7.35e-05	165	43.8	-293	0.282	0.239	577	571	
2.2e+05	580	535	59	-84.6	327	-2.23	3.79	-1.12	0.000401	7.35e-05	164	44.1	-305	0.282	0.239	578	572	
2.25e+05	580	536	59	-84.6	328	-2.24	3.82	-1.12	0.000401	7.35e-05	164	44.1	-306	0.282	0.239	578	573	
2.3e+05	581	537	59	-84.6	328	-2.24	3.83	-1.11	0.000401	7.35e-05	164	44.5	-306	0.282	0.239	579	574	
2.35e+05	582	537	59.1	-84.6	323	-2.23	3.83	-1.11	0.000401	7.35e-05	164	44.1	-301	0.282	0.239	580	574	
2.4e+05	583	538	59.1	-84.5	325	-2.25	3.84	-1.11	0.0004	7.35e-05	164	43.8	-303	0.282	0.239	581	575	
2.45e+05	583	538	59.1	-84.5	326	-2.25	3.86	-1.11	0.0004	7.35e-05	164	44	-305	0.282	0.239	581	576	
2.5e+05	584	540	59.1	-84.5	323	-2.23	3.87	-1.1	0.0004	7.35e-05	236	26.9	-302	0.318	0.239	581	576	
2.55e+05	584	540	59.1	-84.5	325	-2.23	3.86	-1.08	0.0004	7.35e-05	164	44.3	-303	0.282	0.239	582	576	
2.6e+05	585	540	59.1	-84.5	330	-2.24	3.88	-1.08	0.0004	7.35e-05	164	44.1	-308	0.282	0.239	583	577	
2.65e+05	585	541	59.2	-84.4	330	-2.26	3.88	-1.09	0.0004	7.35e-05	164	44.2	-308	0.282	0.239	583	577	
2.7e+05	585	541	59.2	-84.4	332	-2.26	3.89	-1.07	0.0004	7.35e-05	163	44.6	-310	0.282	0.239	583	578	
2.75e+05	586	541	59.2	-84.4	328	-2.24	3.88	-1.08	0.0004	7.35e-05	164	44.5	-306	0.282	0.239	584	578	
2.8e+05	586	541	59.3	-84.4	331	-2.26	3.9	-1.1	0.0004	7.35e-05	164	44.4	-309	0.282	0.239	584	578	
2.85e+05	587	542	59.3	-84.4	330	-2.26	3.89	-1.06	0.000399	7.35e-05	164	44.2	-308	0.282	0.239	585	579	
2.9e+05	587	542	59.3	-84.3	331	-2.25	3.89	-1.07	0.000399	7.35e-05	164	44.1	-310	0.282	0.239	585	579	
2.95e+05	587	543	59.3	-84.3	331	-2.26	3.9	-1.09	0.000399	7.35e-05	164	44.1	-309	0.282	0.239	585	580	
3e+05	587	542	59.3	-84.3	332	-2.26	3.89	-1.06	0.000399	7.35e-05	164	44.5	-310	0.282	0.239	585	580	
3.05e+05	588	543	59.4	-84.3	331	-2.29	3.92	-1.05	0.000399	7.35e-05	164	44.2	-310	0.282	0.239	586	580	
3.1e+05	588	543	59.4	-84.3	332	-2.26	3.91	-1.07	0.000399	7.35e-05	164	44.3	-310	0.282	0.239	586	580	
3.15e+05	588	544	59.4	-84.2	333	-2.27	3.9	-1.08	0.000399	7.35e-05	163	44.5	-311	0.282	0.239	586	580	
3.2e+05	588	543	59.4	-84.2	333	-2.27	3.91	-1.06	0.000399	7.35e-05	165	44	-311	0.282	0.239	586	581	
3.25e+05	589	544	59.5	-84.2	333	-2.27	3.9	-1.07	0.000399	7.35e-05	163	44.7	-311	0.282	0.239	587	581	
3.3e+05	589	544	59.5	-84.2	333	-2.28	3.9	-1.07	0.000399	7.35e-05	164	44.5	-311	0.282	0.239	587	581	
3.35e+05	589	544	59.5	-84.2	333	-2.27	3.92	-1.04	0.000398	7.35e-05	164	44.7	-311	0.282	0.239	587	581	
3.4e+05	589	544	59.6	-84.1	333	-2.28	3.9	-1.07	0.000398	7.35e-05	164	44.7	-312	0.282	0.239	587	582	
3.45e+05	589	544	59.6	-84.1	333	-2.28	3.91	-1.05	0.000398	7.35e-05	164	44.6	-312	0.282	0.239	587	582	
3.5e+05	589	544	59.5	-84.1	333	-2.28	3.91	-1.04	0.000398	7.35e-05	164	44.4	-311	0.282	0.239	587	582	
3.55e+05	590	544	59.6	-84.1	333	-2.29	3.91	-1.04	0.000398	7.35e-05	164	44	-311	0.282	0.239	588	582	
3.6e+05	590	544	59.5	-84.1	333	-2.28	3.91	-1.03	0.000398	7.35e-05	164	44.2	-311	0.282	0.239	588	582	
3.65e+05	590	544	59.6	-84	332	-2.29	3.91	-1.07	0.000398	7.35e-05	164	44	-310	0.282	0.239	588	582	
3.7e+05	590	544	59.7	-84	332	-2.3	3.91	-1.02	0.000398	7.35e-05	165	44	-310	0.282	0.239	588	582	
3.75e+05	590	544	59.7	-84	332	-2.29	3.91	-1.06	0.000398	7.35e-05	165	43.9	-310	0.282	0.239	588	582	
3.8e+05	590	545	59.7	-84	331	-2.29	3.9	-1.03	0.000398	7.35e-05	164	44.3	-310	0.282	0.239	588	583	
3.85e+05	590	545	59.7	-84	330	-2.3	3.9	-1.02	0.000398	7.35e-05	163	44.7	-309	0.282	0.239	588	583	
