0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36e-312	1.48e-323	0	0	
2e+03	251	210	54.1	-83.5	311	-2.05	-66.6	0	0.000772	7.68e-05	555	0.5	-289	0.547	0.195	249	244	
4e+03	261	222	54.8	-85.4	309	-2.12	9.15	-4.61	0.000482	7.44e-05	158	44.7	-287	0.284	0.229	259	253	
6e+03	271	233	54.8	-85.4	311	-2.09	8.4	-4.71	0.000413	7.37e-05	172	45.8	-289	0.299	0.241	268	263	
8e+03	275	237	54.8	-85.4	310	-2.1	7.38	-5.27	0.000398	7.34e-05	177	45.2	-289	0.302	0.244	273	268	
1e+04	279	241	54.9	-85.4	311	-2.1	7.12	-5.45	0.00039	7.31e-05	179	45.9	-290	0.303	0.246	277	272	
1.2e+04	283	243	55	-85.4	311	-2.1	7	-5.38	0.000386	7.3e-05	181	46.1	-289	0.305	0.246	281	275	
1.4e+04	286	247	55.1	-85.4	311	-2.11	6.6	-5.38	0.000382	7.29e-05	182	46	-289	0.305	0.247	284	278	
1.6e+04	289	250	55.1	-85.3	307	-2.11	6.42	-5.42	0.00038	7.28e-05	183	45.7	-286	0.305	0.247	287	281	
1.8e+04	292	253	55.1	-85.3	311	-2.11	6.26	-5.43	0.000379	7.28e-05	184	45.7	-290	0.305	0.248	290	284	
2e+04	294	255	55.2	-85.3	308	-2.11	6.11	-5.47	0.000378	7.28e-05	200	35.3	-287	0.309	0.248	292	287	
2.2e+04	297	258	55.4	-85.3	302	-2.13	6.06	-5.42	0.000377	7.28e-05	183	46.3	-280	0.305	0.248	295	290	
2.4e+04	300	260	55.2	-85.3	311	-2.1	5.82	-5.39	0.000377	7.28e-05	184	45.7	-290	0.305	0.248	298	292	
2.6e+04	302	263	55.4	-85.3	309	-2.12	5.8	-5.33	0.000377	7.28e-05	185	45.5	-288	0.305	0.248	300	295	
2.8e+04	305	266	55.4	-85.3	310	-2.1	5.54	-5.34	0.000377	7.28e-05	184	46.1	-288	0.305	0.248	303	297	
3e+04	307	268	55.4	-85.3	309	-2.11	5.51	-5.3	0.000377	7.28e-05	213	31.5	-288	0.314	0.247	305	300	
3.2e+04	310	270	55.5	-85.3	310	-2.11	5.29	-5.29	0.000377	7.28e-05	184	45.5	-288	0.304	0.247	308	302	
