0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.22e-310	6.08e-310	0	0	
1e+03	251	210	54.1	-83.5	311	-2.05	-66.6	0	0.000772	7.81e-05	555	0.5	-289	0.547	0.195	249	244	
2e+03	256	218	54.7	-85.4	309	-2.16	9.05	-5.35	0.000437	7.59e-05	186	31.9	-287	0.303	0.24	254	248	
3e+03	263	225	54.7	-85.4	312	-2.14	8.7	-4.76	0.000377	7.57e-05	180	46.8	-290	0.313	0.252	260	255	
4e+03	263	226	54.7	-85.4	312	-2.12	7.8	-5.99	0.000372	7.56e-05	182	47	-290	0.314	0.253	260	255	
5e+03	262	225	54.7	-85.4	312	-2.14	7.71	-5.86	0.000371	7.56e-05	182	47	-291	0.314	0.253	260	255	
6e+03	262	225	54.7	-85.4	308	-2.14	7.77	-5.81	0.000371	7.56e-05	182	46.8	-287	0.315	0.253	260	255	
7e+03	262	225	54.8	-85.4	300	-2.16	7.69	-5.9	0.00037	7.55e-05	182	46.7	-278	0.314	0.253	260	255	
8e+03	262	225	54.7	-85.4	307	-2.15	7.94	-5.92	0.00037	7.55e-05	182	47.6	-285	0.315	0.253	260	255	
9e+03	262	225	54.7	-85.4	308	-2.13	7.73	-5.9	0.00037	7.55e-05	201	34.6	-286	0.32	0.253	260	254	
1e+04	262	224	54.6	-85.4	312	-2.14	7.81	-5.84	0.00037	7.55e-05	182	47.2	-290	0.314	0.253	260	254	
1.1e+04	262	224	54.6	-85.4	310	-2.13	7.86	-5.98	0.00037	7.55e-05	182	47	-288	0.315	0.253	260	254	
1.2e+04	261	224	54.7	-85.4	312	-2.13	7.95	-5.99	0.00037	7.55e-05	182	47.6	-290	0.315	0.253	259	254	
1.3e+04	261	224	54.7	-85.3	311	-2.14	7.88	-5.83	0.00037	7.55e-05	182	46.8	-289	0.315	0.253	259	254	
1.4e+04	261	224	54.7	-85.3	311	-2.13	7.89	-5.85	0.00037	7.55e-05	182	46.9	-290	0.315	0.253	259	254	
1.5e+04	261	223	54.6	-85.3	311	-2.12	7.83	-5.93	0.00037	7.55e-05	182	47.1	-289	0.315	0.253	259	253	
1.6e+04	261	223	54.6	-85.3	311	-2.13	8.03	-5.99	0.00037	7.55e-05	182	47.4	-289	0.315	0.253	259	253	
1.7e+04	261	223	54.6	-85.3	309	-2.13	7.84	-5.95	0.00037	7.55e-05	182	47.6	-287	0.315	0.253	259	253	
1.8e+04	260	223	54.7	-85.3	310	-2.13	7.94	-5.87	0.00037	7.55e-05	183	46.9	-288	0.315	0.253	258	253	
1.9e+04	260	223	54.6	-85.3	307	-2.14	7.91	-5.93	0.00037	7.55e-05	183	47	-286	0.315	0.253	258	253	
2e+04	260	223	54.6	-85.3	309	-2.13	8.01	-5.84	0.00037	7.55e-05	182	47.2	-288	0.315	0.253	258	252	
2.1e+04	260	223	54.6	-85.3	308	-2.13	8.03	-5.85	0.00037	7.55e-05	182	46.8	-286	0.315	0.253	258	252	
2.2e+04	260	222	54.6	-85.3	309	-2.14	7.9	-5.98	0.000369	7.55e-05	182	47.4	-288	0.315	0.253	258	252	
2.3e+04	260	223	54.6	-85.3	311	-2.13	7.85	-6.05	0.00037	7.55e-05	181	47.3	-290	0.315	0.253	258	252	
2.4e+04	259	222	54.6	-85.3	308	-2.14	7.91	-5.97	0.00037	7.55e-05	182	47.2	-287	0.315	0.253	257	252	
2.5e+04	260	222	54.6	-85.3	311	-2.14	8.07	-5.87	0.00037	7.55e-05	181	47.8	-289	0.315	0.253	257	252	
2.6e+04	259	222	54.6	-85.3	312	-2.12	7.83	-5.87	0.00037	7.55e-05	182	46.9	-290	0.315	0.253	257	252	
2.7e+04	259	222	54.6	-85.3	311	-2.14	7.97	-6	0.00037	7.55e-05	182	47.6	-290	0.315	0.253	257	252	
2.8e+04	259	222	54.6	-85.3	312	-2.15	7.92	-6.07	0.00037	7.55e-05	182	47.3	-290	0.315	0.253	257	252	
2.9e+04	259	222	54.6	-85.3	311	-2.14	7.91	-5.85	0.00037	7.55e-05	182	46.9	-289	0.315	0.253	257	251	
3e+04	259	221	54.6	-85.3	309	-2.13	8.11	-5.91	0.00037	7.55e-05	181	47.5	-288	0.315	0.253	257	251	
3.1e+04	259	222	54.6	-85.3	309	-2.14	8.01	-6.02	0.00037	7.55e-05	182	47	-287	0.315	0.253	257	251	
3.2e+04	259	221	54.6	-85.3	311	-2.15	8.07	-5.98	0.00037	7.55e-05	182	47.1	-289	0.315	0.253	257	251	
3.3e+04	258	221	54.6	-85.3	310	-2.14	8.09	-5.84	0.00037	7.55e-05	181	47.6	-289	0.315	0.253	256	251	
3.4e+04	258	221	54.6	-85.3	312	-2.13	8.15	-5.93	0.00037	7.55e-05	182	47.2	-290	0.315	0.253	256	251	
3.5e+04	258	221	54.5	-85.3	311	-2.12	8.1	-5.98	0.00037	7.55e-05	182	47.4	-289	0.315	0.253	256	251	
3.6e+04	258	221	54.6	-85.3	306	-2.14	8	-5.86	0.00037	7.55e-05	181	47.7	-285	0.315	0.253	256	251	
3.7e+04	258	221	54.6	-85.3	306	-2.15	7.94	-5.92	0.00037	7.55e-05	182	47.4	-285	0.315	0.253	256	251	
3.8e+04	258	220	54.5	-85.3	310	-2.14	8.07	-6.06	0.00037	7.55e-05	181	47.7	-289	0.316	0.253	256	250	
3.9e+04	258	221	54.6	-85.3	309	-2.15	7.99	-5.91	0.00037	7.55e-05	182	47.2	-288	0.315	0.253	256	250	
4e+04	258	221	54.6	-85.3	311	-2.13	7.98	-5.93	0.00037	7.55e-05	196	36.7	-290	0.318	0.253	255	250	
4.1e+04	258	220	54.6	-85.3	311	-2.13	8.11	-6.05	0.00037	7.55e-05	182	47.7	-290	0.315	0.253	256	250	
4.2e+04	258	220	54.6	-85.3	308	-2.16	7.99	-5.95	0.00037	7.55e-05	181	47.4	-287	0.315	0.253	255	250	
4.3e+04	258	220	54.6	-85.3	310	-2.14	8.05	-5.88	0.00037	7.55e-05	181	47.1	-288	0.316	0.253	255	250	
4.4e+04	257	221	54.5	-85.3	311	-2.14	8.19	-6.02	0.00037	7.55e-05	204	33.7	-290	0.323	0.253	255	250	
4.5e+04	257	220	54.6	-85.3	308	-2.14	8.15	-6.06	0.00037	7.55e-05	182	46.9	-287	0.315	0.253	255	250	
4.6e+04	257	220	54.6	-85.3	307	-2.14	8.06	-5.91	0.00037	7.55e-05	182	46.8	-285	0.315	0.253	255	250	
4.7e+04	257	220	54.5	-85.3	309	-2.14	8.01	-5.98	0.00037	7.55e-05	182	46.9	-288	0.316	0.253	255	250	
4.8e+04	257	220	54.6	-85.3	307	-2.16	8.01	-6.06	0.00037	7.55e-05	181	47.4	-285	0.315	0.253	255	250	
4.9e+04	257	220	54.5	-85.3	310	-2.13	8.07	-5.98	0.00037	7.54e-05	195	37.3	-289	0.318	0.253	255	250	
5e+04	257	220	54.6	-85.3	305	-2.14	8.18	-5.91	0.00037	7.54e-05	181	47.7	-284	0.315	0.253	255	249	
5.1e+04	257	220	54.5	-85.3	309	-2.15	8.11	-5.91	0.00037	7.54e-05	182	47.2	-288	0.315	0.254	255	249	
5.2e+04	257	219	54.6	-85.3	306	-2.15	8.05	-5.98	0.00037	7.55e-05	181	47.1	-285	0.315	0.254	255	249	
5.3e+04	257	220	54.6	-85.3	309	-2.15	8.09	-5.97	0.00037	7.54e-05	182	47	-287	0.315	0.253	254	249	
5.4e+04	257	219	54.6	-85.3	308	-2.14	8.04	-5.89	0.00037	7.54e-05	181	47.4	-286	0.315	0.253	254	249	
5.5e+04	257	219	54.6	-85.3	309	-2.15	8.07	-5.99	0.00037	7.54e-05	182	47.2	-287	0.315	0.254	255	249	
5.6e+04	257	220	54.4	-85.3	312	-2.12	8.09	-5.99	0.00037	7.54e-05	182	47.1	-290	0.315	0.253	254	249	
5.7e+04	257	220	54.5	-85.3	309	-2.14	8.12	-5.96	0.00037	7.54e-05	181	47.7	-288	0.315	0.253	254	249	
5.8e+04	256	219	54.6	-85.3	308	-2.14	8.08	-6.01	0.00037	7.54e-05	182	47.5	-287	0.315	0.253	254	249	
5.9e+04	256	219	54.6	-85.3	308	-2.14	8.16	-5.95	0.00037	7.54e-05	193	38.3	-287	0.318	0.253	254	249	
6e+04	256	219	54.6	-85.3	306	-2.14	8.17	-5.94	0.00037	7.54e-05	181	47.2	-285	0.316	0.254	254	249	
6.1e+04	256	219	54.7	-85.3	309	-2.16	8.26	-5.93	0.00037	7.54e-05	181	47.4	-287	0.316	0.253	254	248	
6.2e+04	256	219	54.6	-85.3	308	-2.14	8.11	-6.02	0.00037	7.54e-05	181	47.6	-286	0.315	0.253	254	248	
6.3e+04	256	219	54.6	-85.3	308	-2.17	8.3	-5.83	0.00037	7.54e-05	182	47.2	-286	0.315	0.254	254	249	
